47,FLIGHT INSTRUCTOR WITH A SPORT PILOT RATING ENDORSEMENT,"Fundamentals of instructing knowledge test: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1405"">61.405</a>(a)(1).","I certify that [First name, MI, Last name] has received the required training in accordance with § 61.405(a)(1). I have determined that [he or she] is prepared for the Fundamentals of Instructing Knowledge Test.",,
48,FLIGHT INSTRUCTOR WITH A SPORT PILOT RATING ENDORSEMENT,"Sport pilot flight instructor aeronautical knowledge test: §§ <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=68a57376586cf7811701975891e85942&node=se14.2.61_135"">61.35</a>(a)(1) and <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1405"">61.405</a>(a).","I certify that [First name, MI, Last name] has received the required training of § 61.405(a)(2). I have determined that [he or she] is prepared for the [name of the knowledge test].",,
49,FLIGHT INSTRUCTOR WITH A SPORT PILOT RATING ENDORSEMENT,"Flight instructor flight proficiency check to provide training if a different category or class of aircraft - (additional category/class): §§ <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1409"">61.409</a> and <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1419"">61.419</a>.","I certify that [First name, MI, Last name] has received the required training in accordance with §§ 61.409 and 61.419 and have determined that [he or she] is prepared for a proficiency check for the flight instructor with a sport pilot rating in a [aircraft category and class].",,
50,FLIGHT INSTRUCTOR WITH A SPORT PILOT RATING ENDORSEMENT,"Passing the flight instructor flight proficiency check to provide training in a different category or class of aircraft - (additional category/class): §§ <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1409"">61.409</a> and <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1419"">61.419</a>.","I certify that [First name, MI, Last name] has met the requirements in accordance with §§ 61.409 and 61.419. I have determined that [he or she] is proficient and authorized for the additional [aircraft category and class] flight instructor privilege.",,
51,FLIGHT INSTRUCTOR WITH A SPORT PILOT RATING ENDORSEMENT,"Flight instructor practical test: §§ <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1409"">61.409</a> and <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1411"">61.411</a>.","I certify that [First name, MI, Last name] has received the required training of § 61.409 and met the aeronautical experience requirements of § 61.411. I have determined that [he or she] is prepared for the flight instructor with a sport pilot rating practical test in a [aircraft category and class].","Note: The endorsement for a practical test is required in addition to the § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=68a57376586cf7811701975891e85942&node=se14.2.61_139"">61.39</a> endorsements provided in endorsements 1 and 2 (see paragraphs A.1 and A.2).",ssig
52,FLIGHT INSTRUCTOR WITH A SPORT PILOT RATING ENDORSEMENT,"Passing the flight instructor practical test: §§ <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1409"">61.409</a> and <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1411"">61.411</a>.","I certify that [First name, MI, Last name] has met the requirements in accordance with §§ 61.409 and 61.411. I have determined that [he or she] is proficient and authorized for the [aircraft category and class] flight instructor privilege.","Note: This endorsement is required by § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1417"">61.417</a> and is issued by a Designated Pilot Examiner (DPE).",ssig
53,FLIGHT INSTRUCTOR WITH A SPORT PILOT RATING ENDORSEMENT,"Sport pilot instructor to train sport pilots on flight by reference to instruments: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1412"">61.412</a>.","I certify that I have given [First name, MI, Last name] 3 hours of flight training and 1 hour of ground instruction specific to providing flight training on control and maneuvering an airplane solely by reference to the instruments in accordance with § 61.412. I have determined that [he or she] is proficient and authorized to provide training on control and maneuvering an airplane solely by reference to the flight instruments to this instructor's sport pilot candidate, who intends to operate an LSA airplane with a VH greater than 87 KCAS on a cross-country flight.","This endorsement from an instructor certificated under part 61 subpart <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f475369dcc049f2f85e226046f85ce1a&mc=true&node=sp14.2.61.h&rgn=div6"">H</a> to a flight instructor with a sport pilot rating (part 61 subpart <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f475369dcc049f2f85e226046f85ce1a&mc=true&node=sp14.2.61.k&rgn=div6"">K</a>) authorizes the part 61 subpart K instructor to train sport pilot candidates on control and maneuvering an airplane solely by reference to the instruments.",ssig
54,FLIGHT INSTRUCTOR WITH A SPORT PILOT RATING ENDORSEMENT,"Spin training: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1405"">61.405</a>(b)(1)(ii).","I certify that [First name, MI, Last name] has received the required training of § 61.405(b)(1)(ii). I have determined that [he or she] is competent and possesses instructional proficiency in stall awareness, spin entry, spins, and spin recovery procedures.",Note: This spin training endorsement is only required of flight instructor applicants for the airplane and glider ratings.,
0,GROUND INSTRUCTOR ENDORSEMENT,,,,
55,GROUND INSTRUCTOR ENDORSEMENT,"Ground instructor who does not meet the recent experience requirements: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_1217"">61.217</a>(b).","I certify that [First name, MI, Last name] has demonstrated knowledge in the subject areas prescribed for a (basic, advanced, instrument) ground instructor under § 61.213(a)(3) and (a)(4), as appropriate.","Note: Signed by CFI or certificated ground instructor, as appropriate; the expiration date would apply only to a CFI.",
,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS",,,,
56,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS","R22/R44 awareness training: <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(a)(1) or (2).","I certify that [First name, MI, Last name, Pilot Certificate No. _____] has received the Awareness Training required by SFAR 73, section 2(a)(3)(i-v).",,
57,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS","R22 solo endorsement: <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(b)(3).","I certify that [First name, MI, Last name, Pilot Certificate No. _____] meets the experience requirements of SFAR 73, section 2(b)(3) and has been given training specified by SFAR 73, section 2(b)(3)(i-iv). [He or She] has been found proficient to solo the R-22 helicopter.",,
58,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS","R22 pilot in command endorsement: <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(b)(1)(ii).","I certify that [First name, MI, Last name, Pilot Certificate No. _____] has been given training specified by SFAR 73, section 2(b)(1)(ii)(A-D) for Robinson R-22 helicopters and is proficient to act as pilot in command. An annual flight review must be completed by [date 12 calendar-months after date of this endorsement] unless the requirements of SFAR 73, section 2(b)(1)(i) are met.",,
59,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS","R22 flight instructor endorsement: <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(b)(5)(iv).","I certify that [First name, MI, Last name], holder of CFI Certificate No. [_____], meets the experience requirements, and has completed the flight training specified by SFAR 73, section 2(b)(5)(i-ii) and (iii)(A-D), and has demonstrated an ability to provide instruction on the general subject areas of SFAR 73, section 2(a)(3) and the flight training identified in SFAR 73, section 2(b)(5)(iii) in a Robinson R-22 helicopter.","Note: This endorsement may only be issued by an FAA aviation safety inspector (ASI) or authorized Designated Examiner (DE) per <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(b)(5)(iv).",ssig
60,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS","Flight review in an R22 helicopter: <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(c)(1) and (3).","I certify that [First name, MI, Last name, Pilot Certificate No. _____] has satisfactorily completed the flight review in an R-22 required by § 61.56 and SFAR 73, section 2(c)(1) and (3), on [date of flight review].",,
61,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS","R44 solo endorsement: <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(b)(4).","I certify that [First name, MI, Last name, Pilot Certificate No. _____] meets the experience requirements of SFAR 73, section 2(b)(4) and has been given training specified by SFAR 73, section 2(b)(4)(i-iv). [He or She] has been found proficient to solo the R-44 helicopter.",,
62,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS","R44 pilot in command endorsement: <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(b)(2)(ii).","I certify that [First name, MI, Last name, Pilot Certificate No. _____] has been given training specified by SFAR 73, section 2(b)(2)(ii)(A-D) for Robinson R-44 helicopters and is proficient to act as pilot in command. An annual flight review must be completed by [date 12 calendar-months after date of this endorsement] unless the requirements of SFAR 73, section 2(b)(2)(i) are met.",,
63,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS","R44 flight instructor endorsement: <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(b)(5)(iv).","I certify that [First name, MI, Last name], holder of CFI Certificate No. [_____], meets the experience requirements and has completed the flight training specified by SFAR 73, section 2(b)(5)(i-ii) and (iii)(A-D), and has demonstrated an ability to provide instruction on the general subject areas of SFAR 73, section 2(a)(3) and the flight training identified in SFAR 73, section 2(b)(5)(iii) in a Robinson R-44 helicopter.","Note: This endorsement may only be issued by an FAA ASI or authorized DE as per <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(b)(5)(iv).",ssig
64,"SPECIAL FEDERAL AVIATION REGULATION (SFAR) 73, ROBINSON R-22/R-44 SPECIAL TRAINING AND EXPERIENCE REQUIREMENTS, ENDORSEMENTS","Flight review in an R44 helicopter: <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f5f465e473bf79b3067116bf4734f9be&node=ap14.2.61.1&rgn=div9"">SFAR 73</a>, section 2(c)(2) and (3).","I certify that [First name, MI, Last name, Pilot Certificate No. _____] has satisfactorily completed the flight review in an R-44 required by 14 CFR, § 61.56 and SFAR 73, section 2(c)(2) and (3), on [date of flight review].",,
,ADDITIONAL ENDORSEMENTS,,,,
65,ADDITIONAL ENDORSEMENTS,"Completion of a flight review: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=68a57376586cf7811701975891e85942&node=se14.2.61_156"">61.56</a>(a) and (c).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has satisfactorily completed a flight review of § 61.56(a) on [date].",Note: No logbook entry reflecting unsatisfactory performance on a flight review is required.,
66,ADDITIONAL ENDORSEMENTS,"Completion of any phase of an FAA-sponsored Pilot Proficiency Program (WINGS): § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=68a57376586cf7811701975891e85942&node=se14.2.61_156"">61.56</a>(e).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has satisfactorily completed Level: [Basic/Advanced/Master, as appropriate], PHASE NO. [..] OF A WINGS PROGRAM ON [DATE].",,
67,ADDITIONAL ENDORSEMENTS,"Completion of an instrument proficiency check: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_157"">61.57</a>(d).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has satisfactorily completed the instrument proficiency check of § 61.57(d) in a [make and model] aircraft on [date].",Note: No logbook entry reflecting unsatisfactory performance on an instrument proficiency check is required.,
68,ADDITIONAL ENDORSEMENTS,"To act as pilot in command in a complex airplane: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(e).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has received the required training of § 61.31(e) in a [make and model] complex airplane. I have determined that [he or she] is proficient in the operation and systems of a complex airplane.",,
69,ADDITIONAL ENDORSEMENTS,"To act as pilot in command in a high-performance airplane: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(f).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has received the required training of § 61.31(f) in a [make and model] high performance airplane. I have determined that [he or she] is proficient in the operation and systems of a high-performance airplane.",,
70,ADDITIONAL ENDORSEMENTS,"To act as pilot in command in a pressurized aircraft capable of high-altitude operations: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(g).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has received the required training of § 61.31(g) in a [make and model] pressurized aircraft. I have determined that [he or she] is proficient in the operation and systems of a pressurized aircraft.",,
71,ADDITIONAL ENDORSEMENTS,"To act as pilot in command in a tailwheel airplane: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(i).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has received the required training of § 61.31(i) in a [make and model] of tailwheel airplane. I have determined that [he or she] is proficient in the operation of a tailwheel airplane.",,
72,ADDITIONAL ENDORSEMENTS,"To act as pilot in command of an aircraft in solo operations when the pilot does not hold an appropriate category/class rating: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(d)(2).","I certify that [First name, MI, Last name] has received the training as required by § 61.31(d)(2) to serve as a pilot in command in a [specific category and class] of aircraft. I have determined that [he or she] is prepared to solo that [make and model] aircraft. Limitations: [optional].",,
73,ADDITIONAL ENDORSEMENTS,"Retesting after failure of a knowledge or practical test: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=68a57376586cf7811701975891e85942&node=se14.2.61_149"">61.49</a>.","I certify that [First name, MI, Last name] has received the additional [flight and/or ground, as appropriate] training as required by § 61.49. I have determined that [he or she] is proficient to pass the [name of] knowledge/practical test.","Note: In the case of a failed knowledge test, the instructor may complete the endorsement in the space provided at the bottom of the applicant’s Airman Knowledge Test Report (AKTR). The instructor must sign the block provided for the instructor’s recommendation on the reverse side of FAA Form 8710-1, Airman Certificate and/or Rating Application, for each retake of a practical test.",
74,ADDITIONAL ENDORSEMENTS,"Additional aircraft category or class rating (other than ATP): § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=535b7fb30c090a99c78cd8a28851a783&node=se14.2.61_163"">61.63</a>(b) or (c).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has received the required training for an additional [aircraft category/class rating]. I have determined that [he or she] is prepared for the [name of] practical test for the addition of a [name of] [specific aircraft category/class/type] type rating.",,
75,ADDITIONAL ENDORSEMENTS,"Type rating only, already holds the appropriate category or class rating (other than ATP): § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=535b7fb30c090a99c78cd8a28851a783&node=se14.2.61_163"">61.63</a>(d)(2).","I certify that [First name, MI, Last name] has received the required training of § 61.63(d)(2) for an addition of a [name of] type rating.",,
76,ADDITIONAL ENDORSEMENTS,"Type rating concurrently with an additional category or class rating (other than ATP): § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=535b7fb30c090a99c78cd8a28851a783&node=se14.2.61_163"">61.63</a>(d)(2).","I certify that [First name, MI, Last name] has received the required training of § 61.63(d)(2) for an addition of a [name of] [specific category/class/type] type rating. I have determined that [he or she] is prepared for the [name of] practical test for the addition of a [name of] [specific aircraft category/class/type] type rating.",,
77,ADDITIONAL ENDORSEMENTS,"Type rating only, already holds the appropriate category or class rating (at the ATP level): § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=729263c37ba501b2bd961565443b0c85&node=se14.2.61_1157"">61.157</a>(b)(2).","I certify that [First name, MI, Last name] has received the required training of § 61.157(b)(2) for an addition of a [name of] type rating.",,
78,ADDITIONAL ENDORSEMENTS,"Type rating concurrently with an additional category or class rating (at the ATP level): § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=729263c37ba501b2bd961565443b0c85&node=se14.2.61_1157"">61.157</a>(b)(2).","I certify that [First name, MI, Last name] has received the required training of § 61.157(b)(2) for an addition of a [name of the specific category/class/type] type rating.",,
79,ADDITIONAL ENDORSEMENTS,"Launch procedures for operating a glider: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(j).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has received the required training in a glider [make and model] for [ground-tow, aerotow, self-launch] procedure. I have determined that [he or she] is proficient in [ground-tow, aerotow, self-launch] procedure.",,
80,ADDITIONAL ENDORSEMENTS,"Glider and unpowered ultralight vehicle towing experience: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=c7d9b02edb2a87bd6411982920af28cb&node=se14.2.61_169"">61.69</a>(a)(5).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has accomplished at least three flights in an aircraft while towing [a glider or unpowered ultralight vehicle, or while simulating towing flight procedures, as applicable].","Note: This endorsement is made by the pilot who is qualified per § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=c7d9b02edb2a87bd6411982920af28cb&node=se14.2.61_169"">61.69</a>(c) and (d) and who conducted the flights. This endorsement does not have to be made by a flight instructor.",ssig
81,ADDITIONAL ENDORSEMENTS,"Glider and unpowered ultralight vehicle towing ground and flight: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=c7d9b02edb2a87bd6411982920af28cb&node=se14.2.61_169"">61.69</a>(a)(3).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has received the required ground and flight training in [a glider or unpowered ultralight vehicle, as applicable]. I have determined that [he or she] is proficient in the techniques and procedures essential to the safe towing of [gliders or unpowered vehicles, as applicable] including airspeed limitations; emergency procedures; signals used; and maximum angles of bank.",,
82,ADDITIONAL ENDORSEMENTS,"Review of a home study curriculum: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=68a57376586cf7811701975891e85942&node=se14.2.61_135"">61.35</a>(a)(1).","I certify I have reviewed the home study curriculum of [First name, MI, Last name]. I have determined that [he or she] is prepared for the [name of] knowledge test.",Note: This endorsement cannot be used for the ATP Airplane Multiengine Knowledge Test.,
83,ADDITIONAL ENDORSEMENTS,"Experimental aircraft only - additional aircraft category or class rating (other than ATP): § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=535b7fb30c090a99c78cd8a28851a783&node=se14.2.61_163"">61.63</a>(h).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], as required by § 61.63(h), is proficient to act as pilot in command in a [category, class, make, and model] of experimental aircraft and has logged at least 5 hours flight time logged between September 1, 2004, and August 31, 2005, while acting as pilot in command in [aircraft category/class rating and make and model] that has been issued an experimental certificate.",,
84,ADDITIONAL ENDORSEMENTS,"Experimental aircraft only - additional aircraft category or class rating ATP: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=535b7fb30c090a99c78cd8a28851a783&node=se14.2.61_165"">61.65</a>(g).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], as required by § 61.65(g) is proficient to act as pilot in command in a [category, class, make, and model] of experimental aircraft and has logged at least 5 hours flight time logged between September 1, 2004, and August 31, 2005, while acting as pilot in command in [aircraft category/class rating and make and model] that has been issued an experimental certificate.",,
85,ADDITIONAL ENDORSEMENTS,"Aeronautical experience credit - ultralight vehicles: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_152"">61.52</a>.","I certify that I have reviewed the records of [First name, MI, Last name], as required by § 61.52(c). I have determined that [he or she] may use [number of hours] aeronautical experience obtained in an ultralight vehicle to meet the requirements for [certificate/rating/privilege].",,
0,NIGHT VISION GOGGLES (NVG) OPERATIONS,,,,
86,NIGHT VISION GOGGLES (NVG) OPERATIONS,"Endorsement required for ground training to act as pilot in command of an aircraft using NVG:  § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(k)(1).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has received the ground training required by § 61.31(k)(1), (i) through (v) to conduct night vision goggle operations.","Note: This training and endorsement must be given by an authorized instructor, which is one who meets the requirements of § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f475369dcc049f2f85e226046f85ce1a&mc=true&node=se14.2.61_1195&rgn=div8"">61.195</a>(k)(1) through (7). Refer to § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(k)(3) for exceptions to this required ground training.",
87,NIGHT VISION GOGGLES (NVG) OPERATIONS,"Endorsement required for flight training and statement of proficiency to act as pilot in command of an aircraft using NVG:  § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(k)(2).","I certify that [First name, MI, Last name], [grade of pilot certificate], [certificate number], has received the flight training on night vision goggle operations required by 14 CFR § 61.31(k)(2), (i) through (iv). I find [he or she] proficient in the use of night vision goggles.","Note: This training and endorsement must be given by an authorized instructor, which is one who meets the requirements of § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=f475369dcc049f2f85e226046f85ce1a&mc=true&node=se14.2.61_1195&rgn=div8"">61.195</a>(k)(1) through (7). Refer to § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=acc43165e46b9d2302b1adee5572051c&node=se14.2.61_131"">61.31</a>(k)(3) for exceptions to this required ground training.",
88,ADDITIONAL ENDORSEMENTS,"Endorsement required to provide training for Night Vision Goggle (NVG) operations: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=68a57376586cf7811701975891e85942&node=se14.2.61_1195"">61.195</a>(k)(7).","I certify that [First name, MI, Last name], holder of CFI Certificate No. [ ], meets the night vision goggle instructor requirements of § 61.195(k) and is authorized to perform the night vision goggle pilot-in-command qualification and recent flight experience requirements under §§ 61.31(k) and 61.57(f) and (g). This endorsement does not provide the authority to endorse another flight instructor as a night vision goggle instructor.","Note: ""Position,"" as mentioned in the signature block of the endorsement, is a person who is authorized by the FAA to provide that logbook endorsement. Refer to Order 8900.1.",ssig
0,ENHANCED FLIGHT VISION SYSTEM (EFVS),,,,
89,ENHANCED FLIGHT VISION SYSTEM (EFVS),"Endorsement for EFVS ground training: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=c7d9b02edb2a87bd6411982920af28cb&node=se14.2.61_166"">61.66</a>(a).","I certify that [First name, MI, Last name], [pilot certificate], [certificate number], has satisfactorily completed the ground training required by § 61.66(a) appropriate to the [appropriate aircraft category] category of aircraft.",,
90,ENHANCED FLIGHT VISION SYSTEM (EFVS),"Endorsement for EFVS flight training: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=c7d9b02edb2a87bd6411982920af28cb&node=se14.2.61_166"">61.66</a>(b).","I certify that [First name, MI, Last name], [pilot certificate], [certificate number], has received the flight training required by § 61.66(b) and is proficient in the use of EFVS in the [appropriate aircraft category in which the flight training was conducted] category of aircraft for EFVS operations conducted under [§ 91.176(a), (b), or both § 91.176(a) and (b)].",,
91,ENHANCED FLIGHT VISION SYSTEM (EFVS),"Endorsement for EFVS ground and flight training: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=c7d9b02edb2a87bd6411982920af28cb&node=se14.2.61_166"">61.66</a>(a) and (b).","I certify that [First name, MI, Last name], [pilot certificate], [certificate number], has satisfactorily completed the ground training required by § 61.66(a) and has received the flight training required by § 61.66(b) for EFVS operations and is proficient in the use of EFVS in the [appropriate aircraft category in which the ground and flight training was conducted] category of aircraft for EFVS operations conducted under [§ 91.176(a), (b), or both § 91.176(a) and (b)].",,
92,ENHANCED FLIGHT VISION SYSTEM (EFVS),"Endorsement for EFVS supplementary training: § <a target=""farwin"" href=""https://www.ecfr.gov/cgi-bin/text-idx?SID=c7d9b02edb2a87bd6411982920af28cb&node=se14.2.61_166"">61.66</a>(c).","I certify that [First name, MI, Last name], [pilot certificate], [certificate number], has satisfactorily completed the required ground and flight training required by § 61.66(c) for EFVS operations and is proficient in the use of EFVS in the [the appropriate aircraft category in which the supplementary ground and flight training was conducted] category of aircraft for EFVS operations conducted under [§ 91.176(a), (b), or both § 91.176(a) and (b)].",,
